Unnamed: 0,기준일자,시도명,시군구명,,,
0,2017,서울특별시,종로구,4.94,2264,45787
1,2017,서울특별시,중구,4.87,1925,39512
2,2017,서울특별시,용산구,7.39,5274,71356
3,2017,서울특별시,성동구,1.72,1489,86650
4,2017,서울특별시,광진구,1.16,981,84316
5,2017,서울특별시,동대문구,2.34,2289,97891
6,2017,서울특별시,중랑구,1.31,1359,103740
7,2017,서울특별시,성북구,3.1,4049,130766
8,2017,서울특별시,강북구,2.53,2391,94526
9,2017,서울특별시,도봉구,2.89,3032,104752
10,2017,서울특별시,노원구,2.52,4713,187025
11,2017,서울특별시,은평구,3.26,4691,143727
12,2017,서울특별시,서대문구,2.66,2513,94398
13,2017,서울특별시,마포구,5.15,6092,118355
14,2017,서울특별시,양천구,2.41,3300,137056
15,2017,서울특별시,강서구,3.8,7146,188176
16,2017,서울특별시,구로구,2.62,3188,121684
17,2017,서울특별시,금천구,1.14,711,62314
18,2017,서울특별시,영등포구,3.12,3100,99225
19,2017,서울특별시,동작구,0.79,883,111548
20,2017,서울특별시,관악구,0.74,917,124170
21,2017,서울특별시,서초구,3.62,4674,128977
22,2017,서울특별시,강남구,7.27,12603,173282
23,2017,서울특별시,송파구,3.5,6891,196672
24,2017,서울특별시,강동구,5.68,6868,120940
25,2017,부산광역시,동부,7.8,89151,1142880
26,2017,부산광역시,읍부,10.12,5149,50896
27,2017,부산광역시,면부,6.58,437,6646
28,2017,부산광역시,중구,14.34,2423,16893
29,2017,부산광역시,서구,8.84,3424,38735
30,2017,부산광역시,동구,10.79,3327,30842
31,2017,부산광역시,영도구,9.04,4180,46222
32,2017,부산광역시,부산진구,10.08,13680,135673
33,2017,부산광역시,동래구,6.49,5650,87052
34,2017,부산광역시,남구,10.92,11022,100948
35,2017,부산광역시,북구,5.02,5241,104480
36,2017,부산광역시,해운대구,6.92,9667,139613
37,2017,부산광역시,사하구,6.38,7309,114558
38,2017,부산광역시,금정구,8.08,6658,82427
39,2017,부산광역시,강서구,6.68,2488,37268
40,2017,부산광역시,연제구,6.83,4669,68314
41,2017,부산광역시,수영구,9.58,6186,64543
42,2017,부산광역시,사상구,4.28,3227,75312
43,2017,부산광역시,기장군,9.71,5586,57542
44,2017,대구광역시,동부,4.73,32818,693773
45,2017,대구광역시,읍부,9.0,4717,52423
46,2017,대구광역시,면부,17.63,6645,37699
47,2017,대구광역시,중구,8.77,2261,25788
48,2017,대구광역시,동구,6.54,7732,118194
49,2017,대구광역시,서구,3.53,1921,54424
50,2017,대구광역시,남구,4.73,1980,41877
51,2017,대구광역시,북구,5.33,7478,140387
52,2017,대구광역시,수성구,4.15,5537,133564
53,2017,대구광역시,달서구,3.29,5909,179539
54,2017,대구광역시,달성군,12.61,11362,90122
55,2017,인천광역시,동부,5.64,52769,934871
56,2017,인천광역시,읍부,10.62,899,8467
57,2017,인천광역시,면부,14.56,3821,26250
58,2017,인천광역시,중구,11.24,4723,42011
59,2017,인천광역시,동구,6.42,1608,25063
60,2017,인천광역시,남구,7.14,10126,141760
61,2017,인천광역시,연수구,3.65,3702,101399
62,2017,인천광역시,남동구,5.25,9299,177023
63,2017,인천광역시,부평구,5.42,9386,173133
64,2017,인천광역시,계양구,4.33,4709,108663
65,2017,인천광역시,서구,5.56,9216,165819
66,2017,인천광역시,강화군,13.8,3773,27350
67,2017,인천광역시,옹진군,12.85,947,7367
68,2017,광주광역시,동구,7.5,2496,33266
69,2017,광주광역시,서구,6.26,6478,103503
70,2017,광주광역시,남구,6.9,5232,75784
71,2017,광주광역시,북구,7.02,10853,154667
72,2017,광주광역시,광산구,6.16,8510,138251
73,2017,대전광역시,동구,4.71,3617,76777
74,2017,대전광역시,중구,5.69,4634,81427
75,2017,대전광역시,서구,4.75,6994,147097
76,2017,대전광역시,유성구,7.51,8510,113276
77,2017,대전광역시,대덕구,5.35,3239,60584
78,2017,울산광역시,동부,6.46,19028,294746
79,2017,울산광역시,읍부,7.94,3884,48891
80,2017,울산광역시,면부,14.3,3955,27663
81,2017,울산광역시,중구,5.9,4210,71312
82,2017,울산광역시,남구,7.49,7944,106009
83,2017,울산광역시,동구,6.15,3281,53365
84,2017,울산광역시,북구,5.61,3593,64060
85,2017,울산광역시,울주군,10.24,7839,76554
86,2017,세종특별자치시,동부,14.84,10335,69665
87,2017,세종특별자치시,읍부,10.83,1744,16099
88,2017,세종특별자치시,면부,12.21,2281,18684
89,2017,경기도,동부,4.41,142018,3218565
90,2017,경기도,읍부,6.97,31489,451813
91,2017,경기도,면부,7.68,21474,279451
92,2017,경기도,수원시,3.68,12890,350148
93,2017,경기도,장안구,3.35,2823,84257
94,2017,경기도,권선구,4.27,4626,108312
95,2017,경기도,팔달구,3.85,2233,57935
96,2017,경기도,영통구,3.22,3208,99644
97,2017,경기도,성남시,3.61,9288,257047
98,2017,경기도,수정구,4.56,2563,56148
99,2017,경기도,중원구,6.55,4114,62851
100,2017,경기도,분당구,1.89,2611,138048
101,2017,경기도,의정부시,5.66,7856,138767
102,2017,경기도,안양시,4.02,7155,178175
103,2017,경기도,만안구,2.79,2071,74205
104,2017,경기도,동안구,4.89,5084,103970
105,2017,경기도,부천시,3.88,10002,257849
106,2017,경기도,광명시,2.02,2092,103564
107,2017,경기도,평택시,13.1,22741,173594
108,2017,경기도,동두천시,7.89,2838,35987
109,2017,경기도,안산시,5.64,11058,196205
110,2017,경기도,상록구,5.87,6030,102663
111,2017,경기도,단원구,5.38,5028,93542
112,2017,경기도,고양시,2.93,8956,305178
113,2017,경기도,덕양구,3.04,4265,140355
114,2017,경기도,일산동구,2.72,2032,74687
115,2017,경기도,일산서구,2.95,2659,90136
116,2017,경기도,과천시,0.21,25,12114
117,2017,경기도,구리시,2.11,1168,55252
118,2017,경기도,남양주시,3.14,6579,209195
119,2017,경기도,오산시,5.25,3546,67592
120,2017,경기도,시흥시,4.87,6330,130097
121,2017,경기도,군포시,2.69,2321,86340
122,2017,경기도,의왕시,2.33,1096,47110
123,2017,경기도,하남시,2.91,1884,64727
124,2017,경기도,용인시,4.28,13159,307555
125,2017,경기도,처인구,7.68,5738,74672
126,2017,경기도,기흥구,3.15,3992,126667
127,2017,경기도,수지구,3.23,3429,106216
128,2017,경기도,파주시,3.81,5221,137097
129,2017,경기도,이천시,8.44,6017,71325
130,2017,경기도,안성시,6.68,4335,64940
131,2017,경기도,김포시,3.65,4604,126247
132,2017,경기도,화성시,6.92,15275,220614
133,2017,경기도,광주시,8.3,8967,107996
134,2017,경기도,양주시,6.73,4868,72288
135,2017,경기도,포천시,5.76,2965,51464
136,2017,경기도,여주시,10.13,3986,39352
137,2017,경기도,연천군,2.83,451,15931
138,2017,경기도,가평군,13.2,3219,24390
139,2017,경기도,양평군,9.81,4089,41689
140,2017,강원도,동부,8.6,28781,334728
141,2017,강원도,읍부,11.34,11805,104099
142,2017,강원도,면부,14.59,21523,147556
143,2017,강원도,춘천시,6.05,5663,93649
144,2017,강원도,원주시,8.39,10159,121069
145,2017,강원도,강릉시,9.55,7616,79769
146,2017,강원도,동해시,12.58,4685,37245
147,2017,강원도,태백시,16.49,3493,21179
148,2017,강원도,속초시,12.24,4078,33323
149,2017,강원도,삼척시,15.46,4532,29323
150,2017,강원도,홍천군,12.99,3731,28731
151,2017,강원도,횡성군,13.55,2513,18546
152,2017,강원도,영월군,13.05,2214,16970
153,2017,강원도,평창군,22.81,4579,20075
154,2017,강원도,정선군,14.86,2449,16476
155,2017,강원도,철원군,3.1,505,16287
156,2017,강원도,화천군,6.99,677,9682
157,2017,강원도,양구군,3.16,256,8104
